file_name,file_path,class_name,class_index
A1249.jpg,.\tP\alph_train\A\A1249.jpg,A,0
A125.jpg,.\tP\alph_train\A\A125.jpg,A,0
A1250.jpg,.\tP\alph_train\A\A1250.jpg,A,0
A1252.jpg,.\tP\alph_train\A\A1252.jpg,A,0
A1253.jpg,.\tP\alph_train\A\A1253.jpg,A,0
A1256.jpg,.\tP\alph_train\A\A1256.jpg,A,0
A1257.jpg,.\tP\alph_train\A\A1257.jpg,A,0
A1258.jpg,.\tP\alph_train\A\A1258.jpg,A,0
A1261.jpg,.\tP\alph_train\A\A1261.jpg,A,0
A1262.jpg,.\tP\alph_train\A\A1262.jpg,A,0
A1264.jpg,.\tP\alph_train\A\A1264.jpg,A,0
A1265.jpg,.\tP\alph_train\A\A1265.jpg,A,0
A1268.jpg,.\tP\alph_train\A\A1268.jpg,A,0
A1269.jpg,.\tP\alph_train\A\A1269.jpg,A,0
A1270.jpg,.\tP\alph_train\A\A1270.jpg,A,0
A1273.jpg,.\tP\alph_train\A\A1273.jpg,A,0
A1274.jpg,.\tP\alph_train\A\A1274.jpg,A,0
A1276.jpg,.\tP\alph_train\A\A1276.jpg,A,0
A1277.jpg,.\tP\alph_train\A\A1277.jpg,A,0
A128.jpg,.\tP\alph_train\A\A128.jpg,A,0
A1280.jpg,.\tP\alph_train\A\A1280.jpg,A,0
A1281.jpg,.\tP\alph_train\A\A1281.jpg,A,0
A1282.jpg,.\tP\alph_train\A\A1282.jpg,A,0
A1285.jpg,.\tP\alph_train\A\A1285.jpg,A,0
A1286.jpg,.\tP\alph_train\A\A1286.jpg,A,0
A1288.jpg,.\tP\alph_train\A\A1288.jpg,A,0
A1289.jpg,.\tP\alph_train\A\A1289.jpg,A,0
A129.jpg,.\tP\alph_train\A\A129.jpg,A,0
A1292.jpg,.\tP\alph_train\A\A1292.jpg,A,0
A1293.jpg,.\tP\alph_train\A\A1293.jpg,A,0
A1294.jpg,.\tP\alph_train\A\A1294.jpg,A,0
A1297.jpg,.\tP\alph_train\A\A1297.jpg,A,0
A1298.jpg,.\tP\alph_train\A\A1298.jpg,A,0
A13.jpg,.\tP\alph_train\A\A13.jpg,A,0
A130.jpg,.\tP\alph_train\A\A130.jpg,A,0
A1300.jpg,.\tP\alph_train\A\A1300.jpg,A,0
A1301.jpg,.\tP\alph_train\A\A1301.jpg,A,0
A1304.jpg,.\tP\alph_train\A\A1304.jpg,A,0
A1305.jpg,.\tP\alph_train\A\A1305.jpg,A,0
A1306.jpg,.\tP\alph_train\A\A1306.jpg,A,0
A1309.jpg,.\tP\alph_train\A\A1309.jpg,A,0
A1310.jpg,.\tP\alph_train\A\A1310.jpg,A,0
A1312.jpg,.\tP\alph_train\A\A1312.jpg,A,0
A1313.jpg,.\tP\alph_train\A\A1313.jpg,A,0
A1316.jpg,.\tP\alph_train\A\A1316.jpg,A,0
A1317.jpg,.\tP\alph_train\A\A1317.jpg,A,0
A1318.jpg,.\tP\alph_train\A\A1318.jpg,A,0
A1321.jpg,.\tP\alph_train\A\A1321.jpg,A,0
A1322.jpg,.\tP\alph_train\A\A1322.jpg,A,0
A1324.jpg,.\tP\alph_train\A\A1324.jpg,A,0
A1325.jpg,.\tP\alph_train\A\A1325.jpg,A,0
A1328.jpg,.\tP\alph_train\A\A1328.jpg,A,0
A1329.jpg,.\tP\alph_train\A\A1329.jpg,A,0
A133.jpg,.\tP\alph_train\A\A133.jpg,A,0
A1330.jpg,.\tP\alph_train\A\A1330.jpg,A,0
A1333.jpg,.\tP\alph_train\A\A1333.jpg,A,0
A1334.jpg,.\tP\alph_train\A\A1334.jpg,A,0
A1336.jpg,.\tP\alph_train\A\A1336.jpg,A,0
A1337.jpg,.\tP\alph_train\A\A1337.jpg,A,0
A134.jpg,.\tP\alph_train\A\A134.jpg,A,0
A1340.jpg,.\tP\alph_train\A\A1340.jpg,A,0
A1341.jpg,.\tP\alph_train\A\A1341.jpg,A,0
A1342.jpg,.\tP\alph_train\A\A1342.jpg,A,0
A1345.jpg,.\tP\alph_train\A\A1345.jpg,A,0
A1346.jpg,.\tP\alph_train\A\A1346.jpg,A,0
A1348.jpg,.\tP\alph_train\A\A1348.jpg,A,0
A1349.jpg,.\tP\alph_train\A\A1349.jpg,A,0
A1352.jpg,.\tP\alph_train\A\A1352.jpg,A,0
A1353.jpg,.\tP\alph_train\A\A1353.jpg,A,0
A1354.jpg,.\tP\alph_train\A\A1354.jpg,A,0
A1357.jpg,.\tP\alph_train\A\A1357.jpg,A,0
A1358.jpg,.\tP\alph_train\A\A1358.jpg,A,0
A136.jpg,.\tP\alph_train\A\A136.jpg,A,0
A1360.jpg,.\tP\alph_train\A\A1360.jpg,A,0
A1361.jpg,.\tP\alph_train\A\A1361.jpg,A,0
A1364.jpg,.\tP\alph_train\A\A1364.jpg,A,0
A1365.jpg,.\tP\alph_train\A\A1365.jpg,A,0
A1366.jpg,.\tP\alph_train\A\A1366.jpg,A,0
A1369.jpg,.\tP\alph_train\A\A1369.jpg,A,0
A137.jpg,.\tP\alph_train\A\A137.jpg,A,0
A1370.jpg,.\tP\alph_train\A\A1370.jpg,A,0
A1372.jpg,.\tP\alph_train\A\A1372.jpg,A,0
A1373.jpg,.\tP\alph_train\A\A1373.jpg,A,0
A1376.jpg,.\tP\alph_train\A\A1376.jpg,A,0
A1377.jpg,.\tP\alph_train\A\A1377.jpg,A,0
A1378.jpg,.\tP\alph_train\A\A1378.jpg,A,0
A1381.jpg,.\tP\alph_train\A\A1381.jpg,A,0
A1382.jpg,.\tP\alph_train\A\A1382.jpg,A,0
A1384.jpg,.\tP\alph_train\A\A1384.jpg,A,0
A1385.jpg,.\tP\alph_train\A\A1385.jpg,A,0
A1388.jpg,.\tP\alph_train\A\A1388.jpg,A,0
A1389.jpg,.\tP\alph_train\A\A1389.jpg,A,0
A1390.jpg,.\tP\alph_train\A\A1390.jpg,A,0
A1393.jpg,.\tP\alph_train\A\A1393.jpg,A,0
A1394.jpg,.\tP\alph_train\A\A1394.jpg,A,0
A1396.jpg,.\tP\alph_train\A\A1396.jpg,A,0
A1397.jpg,.\tP\alph_train\A\A1397.jpg,A,0
A14.jpg,.\tP\alph_train\A\A14.jpg,A,0
A140.jpg,.\tP\alph_train\A\A140.jpg,A,0
A1400.jpg,.\tP\alph_train\A\A1400.jpg,A,0
A1401.jpg,.\tP\alph_train\A\A1401.jpg,A,0
A1402.jpg,.\tP\alph_train\A\A1402.jpg,A,0
A1405.jpg,.\tP\alph_train\A\A1405.jpg,A,0
A1406.jpg,.\tP\alph_train\A\A1406.jpg,A,0
A1408.jpg,.\tP\alph_train\A\A1408.jpg,A,0
A1409.jpg,.\tP\alph_train\A\A1409.jpg,A,0
A141.jpg,.\tP\alph_train\A\A141.jpg,A,0
A1412.jpg,.\tP\alph_train\A\A1412.jpg,A,0
A1413.jpg,.\tP\alph_train\A\A1413.jpg,A,0
A1414.jpg,.\tP\alph_train\A\A1414.jpg,A,0
A1417.jpg,.\tP\alph_train\A\A1417.jpg,A,0
A1418.jpg,.\tP\alph_train\A\A1418.jpg,A,0
A142.jpg,.\tP\alph_train\A\A142.jpg,A,0
A1420.jpg,.\tP\alph_train\A\A1420.jpg,A,0
A1421.jpg,.\tP\alph_train\A\A1421.jpg,A,0
A1424.jpg,.\tP\alph_train\A\A1424.jpg,A,0
A1425.jpg,.\tP\alph_train\A\A1425.jpg,A,0
A1426.jpg,.\tP\alph_train\A\A1426.jpg,A,0
A1429.jpg,.\tP\alph_train\A\A1429.jpg,A,0
A1430.jpg,.\tP\alph_train\A\A1430.jpg,A,0
A1432.jpg,.\tP\alph_train\A\A1432.jpg,A,0
A1433.jpg,.\tP\alph_train\A\A1433.jpg,A,0
A1436.jpg,.\tP\alph_train\A\A1436.jpg,A,0
A1437.jpg,.\tP\alph_train\A\A1437.jpg,A,0
A1438.jpg,.\tP\alph_train\A\A1438.jpg,A,0
A1441.jpg,.\tP\alph_train\A\A1441.jpg,A,0
A1442.jpg,.\tP\alph_train\A\A1442.jpg,A,0
A1444.jpg,.\tP\alph_train\A\A1444.jpg,A,0
A1445.jpg,.\tP\alph_train\A\A1445.jpg,A,0
A1448.jpg,.\tP\alph_train\A\A1448.jpg,A,0
A1449.jpg,.\tP\alph_train\A\A1449.jpg,A,0
A145.jpg,.\tP\alph_train\A\A145.jpg,A,0
A1450.jpg,.\tP\alph_train\A\A1450.jpg,A,0
A1453.jpg,.\tP\alph_train\A\A1453.jpg,A,0
A1454.jpg,.\tP\alph_train\A\A1454.jpg,A,0
A1456.jpg,.\tP\alph_train\A\A1456.jpg,A,0
A1457.jpg,.\tP\alph_train\A\A1457.jpg,A,0
A146.jpg,.\tP\alph_train\A\A146.jpg,A,0
A1460.jpg,.\tP\alph_train\A\A1460.jpg,A,0
A1461.jpg,.\tP\alph_train\A\A1461.jpg,A,0
A1462.jpg,.\tP\alph_train\A\A1462.jpg,A,0
A1465.jpg,.\tP\alph_train\A\A1465.jpg,A,0
A1466.jpg,.\tP\alph_train\A\A1466.jpg,A,0
A1468.jpg,.\tP\alph_train\A\A1468.jpg,A,0
A1469.jpg,.\tP\alph_train\A\A1469.jpg,A,0
A1472.jpg,.\tP\alph_train\A\A1472.jpg,A,0
A1473.jpg,.\tP\alph_train\A\A1473.jpg,A,0
A1474.jpg,.\tP\alph_train\A\A1474.jpg,A,0
A1477.jpg,.\tP\alph_train\A\A1477.jpg,A,0
A1478.jpg,.\tP\alph_train\A\A1478.jpg,A,0
A148.jpg,.\tP\alph_train\A\A148.jpg,A,0
A1480.jpg,.\tP\alph_train\A\A1480.jpg,A,0
A1481.jpg,.\tP\alph_train\A\A1481.jpg,A,0
A1484.jpg,.\tP\alph_train\A\A1484.jpg,A,0
A1485.jpg,.\tP\alph_train\A\A1485.jpg,A,0
A1486.jpg,.\tP\alph_train\A\A1486.jpg,A,0
A1489.jpg,.\tP\alph_train\A\A1489.jpg,A,0
A149.jpg,.\tP\alph_train\A\A149.jpg,A,0
A1490.jpg,.\tP\alph_train\A\A1490.jpg,A,0
A1492.jpg,.\tP\alph_train\A\A1492.jpg,A,0
A1493.jpg,.\tP\alph_train\A\A1493.jpg,A,0
A1496.jpg,.\tP\alph_train\A\A1496.jpg,A,0
A1497.jpg,.\tP\alph_train\A\A1497.jpg,A,0
A1498.jpg,.\tP\alph_train\A\A1498.jpg,A,0
A1501.jpg,.\tP\alph_train\A\A1501.jpg,A,0
A1502.jpg,.\tP\alph_train\A\A1502.jpg,A,0
A1504.jpg,.\tP\alph_train\A\A1504.jpg,A,0
A1505.jpg,.\tP\alph_train\A\A1505.jpg,A,0
A1508.jpg,.\tP\alph_train\A\A1508.jpg,A,0
A1509.jpg,.\tP\alph_train\A\A1509.jpg,A,0
A1510.jpg,.\tP\alph_train\A\A1510.jpg,A,0
A1513.jpg,.\tP\alph_train\A\A1513.jpg,A,0
A1514.jpg,.\tP\alph_train\A\A1514.jpg,A,0
A1516.jpg,.\tP\alph_train\A\A1516.jpg,A,0
A1517.jpg,.\tP\alph_train\A\A1517.jpg,A,0
A152.jpg,.\tP\alph_train\A\A152.jpg,A,0
A1520.jpg,.\tP\alph_train\A\A1520.jpg,A,0
A1521.jpg,.\tP\alph_train\A\A1521.jpg,A,0
A1522.jpg,.\tP\alph_train\A\A1522.jpg,A,0
A1525.jpg,.\tP\alph_train\A\A1525.jpg,A,0
A1526.jpg,.\tP\alph_train\A\A1526.jpg,A,0
A1528.jpg,.\tP\alph_train\A\A1528.jpg,A,0
A1529.jpg,.\tP\alph_train\A\A1529.jpg,A,0
A153.jpg,.\tP\alph_train\A\A153.jpg,A,0
A1532.jpg,.\tP\alph_train\A\A1532.jpg,A,0
A1533.jpg,.\tP\alph_train\A\A1533.jpg,A,0
A1534.jpg,.\tP\alph_train\A\A1534.jpg,A,0
A1537.jpg,.\tP\alph_train\A\A1537.jpg,A,0
A1538.jpg,.\tP\alph_train\A\A1538.jpg,A,0
A154.jpg,.\tP\alph_train\A\A154.jpg,A,0
A1540.jpg,.\tP\alph_train\A\A1540.jpg,A,0
A1541.jpg,.\tP\alph_train\A\A1541.jpg,A,0
A1544.jpg,.\tP\alph_train\A\A1544.jpg,A,0
A1545.jpg,.\tP\alph_train\A\A1545.jpg,A,0
A1546.jpg,.\tP\alph_train\A\A1546.jpg,A,0
A1549.jpg,.\tP\alph_train\A\A1549.jpg,A,0
A1550.jpg,.\tP\alph_train\A\A1550.jpg,A,0
A1552.jpg,.\tP\alph_train\A\A1552.jpg,A,0
A1553.jpg,.\tP\alph_train\A\A1553.jpg,A,0
A1556.jpg,.\tP\alph_train\A\A1556.jpg,A,0
A1557.jpg,.\tP\alph_train\A\A1557.jpg,A,0
A1558.jpg,.\tP\alph_train\A\A1558.jpg,A,0
A1561.jpg,.\tP\alph_train\A\A1561.jpg,A,0
A1562.jpg,.\tP\alph_train\A\A1562.jpg,A,0
A1564.jpg,.\tP\alph_train\A\A1564.jpg,A,0
A1565.jpg,.\tP\alph_train\A\A1565.jpg,A,0
A1568.jpg,.\tP\alph_train\A\A1568.jpg,A,0
A1569.jpg,.\tP\alph_train\A\A1569.jpg,A,0
A157.jpg,.\tP\alph_train\A\A157.jpg,A,0
A1570.jpg,.\tP\alph_train\A\A1570.jpg,A,0
A1573.jpg,.\tP\alph_train\A\A1573.jpg,A,0
A1574.jpg,.\tP\alph_train\A\A1574.jpg,A,0
A1576.jpg,.\tP\alph_train\A\A1576.jpg,A,0
A1577.jpg,.\tP\alph_train\A\A1577.jpg,A,0
A158.jpg,.\tP\alph_train\A\A158.jpg,A,0
A1580.jpg,.\tP\alph_train\A\A1580.jpg,A,0
A1581.jpg,.\tP\alph_train\A\A1581.jpg,A,0
A1582.jpg,.\tP\alph_train\A\A1582.jpg,A,0
A1585.jpg,.\tP\alph_train\A\A1585.jpg,A,0
A1586.jpg,.\tP\alph_train\A\A1586.jpg,A,0
A1588.jpg,.\tP\alph_train\A\A1588.jpg,A,0
A1589.jpg,.\tP\alph_train\A\A1589.jpg,A,0
A1592.jpg,.\tP\alph_train\A\A1592.jpg,A,0
A1593.jpg,.\tP\alph_train\A\A1593.jpg,A,0
A1594.jpg,.\tP\alph_train\A\A1594.jpg,A,0
A1597.jpg,.\tP\alph_train\A\A1597.jpg,A,0
A1598.jpg,.\tP\alph_train\A\A1598.jpg,A,0
A16.jpg,.\tP\alph_train\A\A16.jpg,A,0
A160.jpg,.\tP\alph_train\A\A160.jpg,A,0
A1600.jpg,.\tP\alph_train\A\A1600.jpg,A,0
A1601.jpg,.\tP\alph_train\A\A1601.jpg,A,0
A1604.jpg,.\tP\alph_train\A\A1604.jpg,A,0
A1605.jpg,.\tP\alph_train\A\A1605.jpg,A,0
A1606.jpg,.\tP\alph_train\A\A1606.jpg,A,0
A1609.jpg,.\tP\alph_train\A\A1609.jpg,A,0
A161.jpg,.\tP\alph_train\A\A161.jpg,A,0
A1610.jpg,.\tP\alph_train\A\A1610.jpg,A,0
A1612.jpg,.\tP\alph_train\A\A1612.jpg,A,0
A1613.jpg,.\tP\alph_train\A\A1613.jpg,A,0
A1616.jpg,.\tP\alph_train\A\A1616.jpg,A,0
A1617.jpg,.\tP\alph_train\A\A1617.jpg,A,0
A1618.jpg,.\tP\alph_train\A\A1618.jpg,A,0
A1621.jpg,.\tP\alph_train\A\A1621.jpg,A,0
A1622.jpg,.\tP\alph_train\A\A1622.jpg,A,0
A1624.jpg,.\tP\alph_train\A\A1624.jpg,A,0
A1625.jpg,.\tP\alph_train\A\A1625.jpg,A,0
A1628.jpg,.\tP\alph_train\A\A1628.jpg,A,0
A1629.jpg,.\tP\alph_train\A\A1629.jpg,A,0
A1630.jpg,.\tP\alph_train\A\A1630.jpg,A,0
A1633.jpg,.\tP\alph_train\A\A1633.jpg,A,0
A1634.jpg,.\tP\alph_train\A\A1634.jpg,A,0
A1636.jpg,.\tP\alph_train\A\A1636.jpg,A,0
A1637.jpg,.\tP\alph_train\A\A1637.jpg,A,0
A164.jpg,.\tP\alph_train\A\A164.jpg,A,0
A1640.jpg,.\tP\alph_train\A\A1640.jpg,A,0
A1641.jpg,.\tP\alph_train\A\A1641.jpg,A,0
A1642.jpg,.\tP\alph_train\A\A1642.jpg,A,0
A1645.jpg,.\tP\alph_train\A\A1645.jpg,A,0
A1646.jpg,.\tP\alph_train\A\A1646.jpg,A,0
A1648.jpg,.\tP\alph_train\A\A1648.jpg,A,0
A1649.jpg,.\tP\alph_train\A\A1649.jpg,A,0
A165.jpg,.\tP\alph_train\A\A165.jpg,A,0
A1652.jpg,.\tP\alph_train\A\A1652.jpg,A,0
A1653.jpg,.\tP\alph_train\A\A1653.jpg,A,0
A1654.jpg,.\tP\alph_train\A\A1654.jpg,A,0
A1657.jpg,.\tP\alph_train\A\A1657.jpg,A,0
A1658.jpg,.\tP\alph_train\A\A1658.jpg,A,0
A166.jpg,.\tP\alph_train\A\A166.jpg,A,0
A1660.jpg,.\tP\alph_train\A\A1660.jpg,A,0
A1661.jpg,.\tP\alph_train\A\A1661.jpg,A,0
A1664.jpg,.\tP\alph_train\A\A1664.jpg,A,0
A1665.jpg,.\tP\alph_train\A\A1665.jpg,A,0
A1666.jpg,.\tP\alph_train\A\A1666.jpg,A,0
A1669.jpg,.\tP\alph_train\A\A1669.jpg,A,0
A1670.jpg,.\tP\alph_train\A\A1670.jpg,A,0
A1672.jpg,.\tP\alph_train\A\A1672.jpg,A,0
A1673.jpg,.\tP\alph_train\A\A1673.jpg,A,0
